DSM_Qvec	DSM_Int	DSM_Error
0.0001797589722580183	8789.206549187049	69.80927071455348
0.0001924495973754309	7901.358629594642	108.8367752653385
0.0002054388254366829	7136.967230220634	120.1051555621131
0.000219323862329626	6367.773210739377	120.0101906485824
0.0002335075021663677	5878.850178669691	113.2495279709765
0.00024843764936278	5503.013454994884	99.77876653527352
0.0002638157009749047	4907.375786638444	83.48834800960685
0.0002799402599466329	4396.55159437495	68.32940873371257
0.0002969606277498782	3940.013506179151	55.16233637257342
0.0003144288999687202	3588.35115133819	45.02993593126635
0.0003326436795470241	3242.43578702777	40.50662802063286
0.0003517542679566788	2866.176217800864	40.90024627825217
0.0003716113637256625	2607.42688421672	41.58580667680253
0.0003922149668539009	2334.421934489051	38.40474753796433
0.0004137143788132498	2217.165742272856	31.65989317524263
0.0004362589010755395	2082.351581873375	26.85075838800667
0.0004595499306967835	1939.134543997151	27.28282974510071
0.0004840353720926402	1860.485969113853	29.1748784170786
0.0005094166223191002	1727.961383082865	27.76543678759975
0.0005358429828479183	1665.3411574771	22.74096386497211
0.0005633144536789027	1557.928185452451	17.58386868871123
0.0005921296377556343	1453.282390303537	15.57900035773555
0.0006221392336059421	1346.470061967836	15.92239401573848
0.0006531939397576604	1288.609013367125	15.62387917233713
0.000685741660626109	1215.816775965735	13.7728834459713
0.0007196330947390197	1175.584451789023	11.39421755793542
0.0007548682420959731	1135.843748337016	9.342541341158345
0.0007915964041683396	1109.1286265457	8.046094961323291
0.0008299668824273877	1083.089937455231	8.023176084539767
0.0008698303754006629	1057.160581822086	9.199217257402797
0.0009114854860310663	1041.062736756227	10.37707080794546
0.0009549322143177535	993.5535768079573	10.83685570668214
0.001000021258788046	951.9322493645406	11.63703900380561
0.00104705122238443	935.155242828031	14.15108667972975
0.001096320708049109	929.3824465143972	17.65090780726062
0.001147381811365592	872.2971042677691	19.55227919582242
0.001200533135275793	879.1348344571143	18.50841520123304
0.001256073282721254	849.4734379757085	15.49335416837397
0.001313852952228343	861.1799273130299	12.14158176602613
0.001374170746737991	848.7903198795088	9.919854528950601
0.001436877364776095	832.2440127533433	9.172388344424007
0.00150242071075429	795.6011644473025	8.551845397945289
0.001570651483197744	785.6362428145334	7.367004195109764
0.001641569682102842	774.6140139299789	6.658501078350632
0.001715623211879506	756.3188981322244	6.85647109766662
0.001792812072522837	749.7274118102303	7.173696580775433
0.001873136264027445	759.5401858214996	7.241270269798955
0.001956894389329592	766.2754046863849	7.215412630871009
0.002044235749893322	753.2230706265921	7.315641756782012
0.002135160345710723	747.6803466711234	7.882932295147367
0.002229817478243932	734.7359031077623	8.44923014745315
0.00232865505189528	746.3781461798341	7.899920508694651
0.002431523765182374	736.4388514374028	6.748924836691048
0.002538722221033589	726.9079795593159	6.730104427147797
0.002650399720904685	717.6824812469755	7.650739927790235
0.00276685486771963	734.4726982902783	7.810878446498133
0.002888236962929499	733.8995262938355	7.404146503872294
0.003014546006512959	739.7979377337481	8.143318514652577
0.00314622990285566	742.9117357847982	9.650355007550267
0.00328343795339964	714.797299418525	9.58782149447679
0.003426468761052651	719.728409883758	7.501004179165893
0.003575471627248545	720.1696676649732	5.360573918822344
0.003730745154885477	722.5803267117074	4.445850417716638
0.003892438645387093	730.8869805481237	4.331999624418816
0.004061149304575956	740.1934803159793	4.389072907879363
0.004236727830925406	742.2778618486119	4.570834779494133
0.004419920731709184	744.0549455133789	4.936579976387572
0.004610578705384814	750.4902938046289	5.224318354907725
0.004809448259203871	744.6284512049574	5.347798774518733
0.005016529393070158	739.8592449161137	5.605956357693993
0.005232270011275027	741.7055231388425	5.967274952374357
0.005457118018093171	756.2452056633635	6.169116365157251
0.005691521317780557	763.1492964659026	6.238887664280835
0.00593562921164449	776.1964496473009	6.086438953015183
0.006190038905363648	774.0254418360225	5.678550308157128
0.006455049001663251	776.9123349266567	5.738658521156706
0.006731406007627107	779.3750286959441	7.003534692337256
0.007019408525917846	771.3533947522349	9.326686812749006
0.007319355159165209	782.1160633001676	11.85582519292932
0.007631843112879602	815.8511185956576	13.09774573147998
0.007957469592522049	807.169297402178	11.90542926510056
0.008296831803498205	832.9849616117559	9.380633757687402
0.008650526951151684	866.1923583803024	7.92198958118407
0.009018853637850453	907.8513906938208	8.25792066398267
0.009402856973155375	935.6961669032838	9.41271064029328
0.009802835559272577	949.1485838689479	10.98307071341673
0.01021983450556506	988.0244922600194	13.00823441445736
0.01065415241403592	1019.414063540599	14.0630637257232
0.0111069836952451	1116.690382919531	12.77142316316909
0.01157847764949397	1201.613500990309	10.96509726709564
0.01207012728990759	1299.838416093547	12.01395625126492
0.01258223121789405	1392.803918805289	16.17629583978856
